output_id	origin	original_id	length	sequence_sha256
BASE_00000219	baseline	k141_7390	6708	9880b192a627fe1f271de55efac9dd0354b5192b8d2d6a918f7055e548334e1d
BASE_00000220	baseline	k141_186	1119	daaf30a2fc3b28fd1c3de0333d18bc3dad5ed7ce33af491cdb993ad758155e7f
BASE_00000221	baseline	k141_21783	1469	e80f2e0d32967e2d769b3152608bbbe2b35e27e8e25eb259003f734c02de21ea
BASE_00000222	baseline	k141_7391	1749	c262dba98a11a10bf4337cd02360d738b4a3a454c51a3569eb07f02d1e6fbd55
BASE_00000223	baseline	k141_14535	3806	b2e423f1fc10e5b11939720619a9ca94b568b759883185aad0ede2a67187053b
BASE_00000224	baseline	k141_188	2147	fdba8e9850066341a7ac907c540d35f0b7e96c869b1a2255d9723eca0e524721
BASE_00000225	baseline	k141_21785	3814	ed982749deb6246bf502097e7ac74c3cb3984ab20488005b69c7749dd10d56ea
BASE_00000226	baseline	k141_7396	1863	f2aa233e644c9dd08f358788c71ca327511a375f9d010c08e81fcb6d9d5ec2c2
BASE_00000227	baseline	k141_14541	1108	bfd1e909d44262c5857bab0aadb8af63208abd93cf3d6d240fe38bc4acb42abf
BASE_00000228	baseline	k141_7399	1154	9bac6d0c2ba1b5a00c312e858d5ba8e5724bbde6fcfbf33a63724f0462470779
BASE_00000229	baseline	k141_14542	1830	61c675ad726ad60b14acbae046c93c9ce93bb62a0b8a8b44030107bc38fc5e41
BASE_00000230	baseline	k141_14544	1829	d1874e4c3b19710608d9c7c943932ecd56c200e6406011bd5d465fab0269419f
BASE_00000231	baseline	k141_201	1050	2c193172d29bd2b385c0cfdcf90205ffe73b2f0639003ddc2f35043083c2d871
BASE_00000232	baseline	k141_21792	2008	bd7b037ea35f655437f93735cdebb08c27872d798c9eaf01f3b116396e69be1f
BASE_00000233	baseline	k141_7410	1009	f47f8ba3d0be6f89c988672d70027004e4a1207affec9b9802c35d96f2122ae0
BASE_00000234	baseline	k141_14550	1216	6cb4a65afd36b7ea6f9a8bf8ec1fa599c6b0ef2e36c9fe72a3b40d98fb57704e
BASE_00000235	baseline	k141_21793	2270	f58f9089b0b867a7b8b0f658afed60046049124c71b545f898e85b35a159cf3f
BASE_00000236	baseline	k141_7413	1161	f39f4ea2f11d1ef572ac118b72f4ef450f3818fb34ca19f7caef43dbc6c9b1ce
BASE_00000237	baseline	k141_21794	1439	81d8af675dde6991acdfe989ea1f50fc92fc17507cfa10e24c496fe12ab16d54
BASE_00000238	baseline	k141_7415	1069	b7cb81fb7ec4f9a7b8f36891dac10ad1873ad1326564188ddaa4d880a3ad4fcd
BASE_00000239	baseline	k141_208	4217	2b0d40d664bfd825936c36aafd18c1f9836a31dba8b623bb0b46c816e7a19f96
BASE_00000240	baseline	k141_7416	2187	757a3afada1729c90e694d845bd461995adfd694443ac4b9bb233f2799ed612b
BASE_00000241	baseline	k141_14562	1896	82553c83f4bbe3773d7a83ffce3f2cd1550b388b4ac06930193d179e7456e9e1
BASE_00000242	baseline	k141_21796	5225	ccae16d771d954fdce813287c2287351a792f95d5f2acf359d8ffd4696a50c37
BASE_00000243	baseline	k141_7419	1670	9b0927d45a912a0c92d4880406bf30ebbe3cfa7b1fdb7930f248bf48ff84b9ba
BASE_00000244	baseline	k141_14563	1154	5325dc3b0ad7ad131feed727776cb32169b92afffc741a89f4c18bfde0326f5b
BASE_00000245	baseline	k141_21800	1254	e1fbea64e3a9bf0caddabec4336424766e02c28ed0b73222c5c6dd5d42e0e222
BASE_00000246	baseline	k141_14565	1914	7341a042a183fefefb7473568075b94d125965df3fa74d79f4ae1c0a5deabd34
BASE_00000247	baseline	k141_7423	1088	218f71612a4c0cb6fd188e617209a528b6a94f4c9d6bf5d387d6975b97dcfbff
BASE_00000248	baseline	k141_21803	1914	219f6c846502105b00dbe83d4882e277af2f1a872ab192b51efb17e447378338
BASE_00000249	baseline	k141_215	5850	f3545a889e299f1a900b2bc009916dad1cd25cd27c93073c295c37eaf847e7a7
BASE_00000250	baseline	k141_7428	1704	7488947dbcebf30a774c6d4a2e3732ac72052d93cade76eba95686311318d088
BASE_00000251	baseline	k141_21805	1735	d4549645dcec6d422811e86b16ed343bdd6481e7ff0f010716c02a64cf07b8ae
BASE_00000252	baseline	k141_216	2936	0700c594853620dd82cb41d500adef3f2d3d5dd3bb2774dadab9d2b35eee168d
BASE_00000253	baseline	k141_7430	1470	37a63646322f1559360159a32698e77a8d8ad28b073f0fea1612f5ca3d8e3f5d
BASE_00000254	baseline	k141_21807	2069	4a017ff27047c03c4046689db7fde502eee27eb75e6e1610df66ffcd387da6cb
BASE_00000255	baseline	k141_7433	1102	996f0a472483db525d634be65e8c26028c7dd8700faa51afc4278733562cd87c
BASE_00000256	baseline	k141_218	2417	f013b1a1e46305682d43690ac62afa6cb03d1bd3f86e92865a6a591af07ef32a
BASE_00000257	baseline	k141_7435	1028	1fc5b1dd7576c1b6ae14367b2896089ea0760417c5dae0a9aa7c1967712c9529
BASE_00000258	baseline	k141_21810	1004	16dbd60878e09120a55e06a028a5c826ad950d21cbe3449488e208436ff1bee4
BASE_00000259	baseline	k141_7436	1723	649d032c8f76f6c107bf07e3849f8051eea14f1cf8b956d5c5120306bec00d80
BASE_00000260	baseline	k141_7437	1851	f1aaca5d9123ce02443a380d383f836a69379c459f9d43a1755c96fe8f0f7c5e
BASE_00000261	baseline	k141_221	3400	9d49ea9766236fd0df17eb63eb8d48067d953b728318fbd4ffef2e360f6decc0
BASE_00000262	baseline	k141_14582	3873	76231a423cc47d9b82c885f7e7b7ab881ae51b7e4529a0d25f2d7ee1414fb559
BASE_00000263	baseline	k141_7438	1102	01424755229256b169a3b69e99b82debec0364ac755b386bcf0ad26fa2d5de90
BASE_00000264	baseline	k141_21814	2760	4691f0b135111ebf7d2bfbfe523f0c439826dc7ac27b2e7af6196a0e0d8334c7
BASE_00000265	baseline	k141_222	1005	177f73628b84119bacab1ce61565921095b682ecbea85ec1efde9c71d5774ac9
BASE_00000266	baseline	k141_14583	1941	94fce4ef0b26f7cafe66db6aefb32413fae34a8359fe0f95ad558039ec26c3b5
BASE_00000267	baseline	k141_7443	1233	2818bae2f832eee5411842c3bd091a14c9bd00237836796d184fcbebfed36f87
BASE_00000268	baseline	k141_21816	4518	5c282ef19c333897290e31562518c991736d8a9e6a1a65c7a79a22e6acb2b46f
BASE_00000269	baseline	k141_14584	4133	e15161105d6da7349f01b93a97e2291575f38c99ac868166e3c7304e2a5cfb44
BASE_00000270	baseline	k141_7450	1163	ed0faa9cd980ce289caf3da83b905396403719ab9f0b41de2df145fe790b924e
BASE_00000271	baseline	k141_21817	3263	fe57a4f89c76d96ab4efd18729e45b03c104cc4ed83be63fbfc1c407c292fe4f
BASE_00000272	baseline	k141_228	5778	8b98c8c2d757396226824113f23caebe4f3d685b6d305f3ef1852237754442f2
BASE_00000273	baseline	k141_14586	3433	c2a7fa6c5a8b7f8ab395f89ab056aa038c5f7076556d441cd9ea0f25eac86793
BASE_00000274	baseline	k141_21820	3273	a68d99908d321659b1e88cf60659974ba1f469d17aadbe4576c21a334e1a05a6
BASE_00000275	baseline	k141_14591	1594	cd59b827553f19409f15ca05422987887692ed6789ae092e240f2f625a62f756
BASE_00000276	baseline	k141_21822	1363	5410977db98d73e7958d713ee7dcff353d2296c8917dc9bfb5475a8906d4e6d4
BASE_00000277	baseline	k141_14593	1663	e4f73ad362518c6e3c189f3fdc489e5cc28026f81eae28410550662de0dc420d
BASE_00000278	baseline	k141_7455	5698	feecaa9b8bb2deb3894e8425057894e79cd278e974c4558b2a949b66bfce790d
BASE_00000279	baseline	k141_21824	1246	0c4879f7f1978133050764552c6ba601f7d2eb34b2b5de7f410ba39c0dcb069f
BASE_00000280	baseline	k141_7456	1616	b55e49e62e328cb2b31534c4b9f43aec70ff8211f37009e3c753693058099bce
BASE_00000281	baseline	k141_14596	1812	bdbd34445135ecd29da8e7ca2ae705ab73763966b78d150875bb52a964a09a04
BASE_00000282	baseline	k141_21826	1644	88629e8fee6805f1442cf9eaf89654439a847c0359ca011bfce4cb65cae267ec
BASE_00000283	baseline	k141_246	2391	cc71786f99a5ad43c9a28129971a9a00682f577a1d46f2be03d4067cd0633010
BASE_00000284	baseline	k141_14597	1449	07c28173dc36820337b3dbd17d67c008ec033e310348f7d12fb31f4ba71215ca
BASE_00000285	baseline	k141_21830	1455	b521527a4d4c28fca7a95d244bdbeb6124bcde95f4ce8f97835ca47338b8555f
BASE_00000286	baseline	k141_7463	1309	b68f71a784d006ec5860d50fa0d796ee0980f2e4a9c6dbcfba8a20cd364da17a
BASE_00000287	baseline	k141_249	1700	db8d4aa5c76089c7fd3503f52744810470b3c127860a4159a31ea057f6fa159b
BASE_00000288	baseline	k141_14600	2651	05cb275a0ae701cec3a9a14a1bcc702a83e88ea49ed49faf5db43be254de81f6
BASE_00000289	baseline	k141_7464	2085	ac610f4082448e5e595eb063b87712184494e9348bf222f1818c8fa8e0f98774
BASE_00000290	baseline	k141_253	1119	28842238cb0b5bd99780f95625cf9a361cf35ce771db7e4ffa7e032f8d31df6c
BASE_00000291	baseline	k141_14601	1925	f759b03836273581b67f996c8b0d17d0be310b591962cb717e9677345d16e8b4
BASE_00000292	baseline	k141_21835	2566	3a4bb7744ff2435d0491e1822f5bcf5c8bb1c67fbafe983eac4b7059b78ad0ab
BASE_00000293	baseline	k141_7470	1315	37ac83b5af912237c93a767c1f99404eb8f932bc966866af737431c279db7985
BASE_00000294	baseline	k141_21836	2484	5a74c1d5210f4fecc3041b3df37e6ed2000bc7d367e365a4ac7bd72100dd4ec9
BASE_00000295	baseline	k141_261	1093	d745e485f72ed0388f7ad5112256785fedee4f00ec8853c500d0a7bb4158f2fa
BASE_00000296	baseline	k141_14603	3548	206426c6b0f6f51aeee397e96a66dc9cc5e09c2a1a6f4547f89e0c961e66bdfb
BASE_00000297	baseline	k141_262	1514	9bbeae862f752ec428160a18cd9b41c9d2cc2c2be8eea3d83a8f12e5e0950570
BASE_00000298	baseline	k141_7475	1777	f6402d60edbe3b77a2aa6a3920324321c5c642fdedeb6d8b18bce9312ec56b95
BASE_00000299	baseline	k141_14604	2555	35566c9f79b8332112ff42d3cc4a2212faad50600848f2efbc82b58b64af2530
BASE_00000300	baseline	k141_14605	1345	7536810de095db1e8397f7a12d666985f4d468fe21943a7b5240185500256f3c
BASE_00000301	baseline	k141_267	1116	f544520070ed124984519f568fe601a3aba862800610fa3e7ed24f3a07f81202
BASE_00000302	baseline	k141_21840	4685	414ca6b30f8294efecb4e83aad8d498e82c4541b5d061153314e86a109e3fb7b
BASE_00000303	baseline	k141_269	1372	b2344c71fc65c701c54a20d4733b90c721a44d786b0065f6b52a2493540d7805
BASE_00000304	baseline	k141_14608	1713	3c451443f8c1083cab0e25881d6f2ea5b3406bebe70870530e44ffc1a5978010
BASE_00000305	baseline	k141_7482	1846	4b373964a60655a920e5dd35d2576e705f861cdd1acb512863124f02bb9724d8
BASE_00000306	baseline	k141_271	1446	42708e050dafa7b5208c02cc0c54427c5664a07e3d949d3d3e9f795a575f49bd
BASE_00000307	baseline	k141_14609	1481	019f006aaa8796729f75a50929a5c87e12b0b1f1fd6823ee129e8ac09cd93594
BASE_00000308	baseline	k141_21844	1053	2dfe440003d2e399a712d2120d6d3b3a4b2713e307392f8f250fd9738abd7457
BASE_00000309	baseline	k141_274	1031	923cff481ef83e98934abc5c8df931a29f974cec7a3adee6779aeeea9bb6478c
BASE_00000310	baseline	k141_7483	2298	e9be98ed979972114fba3a27f5ecb7978866c9ac2db3574d8de9f9fa33c946e0
BASE_00000311	baseline	k141_275	1258	50874d6290800568855e7ab50662321ff1cced0b97635a8389545862397c4711
BASE_00000312	baseline	k141_7484	1004	a83ba947260b4e6285a77a2ed380e4543fc2eadd1de72edef97f3f43249a6b4c
BASE_00000313	baseline	k141_14612	1705	ff96e741a41f669d2e1d374876752e3f844e01f4367bed6a8ef968ee481010eb
BASE_00000314	baseline	k141_7485	1344	a9314881002fce6584b7cbb503995254a5e7f141a55d5fac933042a188341956
BASE_00000315	baseline	k141_21846	2922	ae0efd861e2aee4448f3f8f36f53eed2adc64dc83e4a8c09d62a3d0af70937b8
BASE_00000316	baseline	k141_14613	1848	e22c240ef0b3c6450e7937e7bf4269d0d93109529915d5fbd755f3aed83dffee
BASE_00000317	baseline	k141_280	1769	3f2dba20ab61ccced5ca1489c77f54197108a9950346a4c3991da3871248f250
BASE_00000318	baseline	k141_21853	2001	c7e893c0d53b558c53b47238273d9d3a9bfbe79865316b3e3de047380b14612d
BASE_00000319	baseline	k141_14619	6113	3dfb11bd74425b5e7515921b93fe41787f0a8e2bc911fc2e37513290d6e05fdb
BASE_00000320	baseline	k141_7486	9459	ba991c41bd3aa9757e8a5f0ccdeb65f0e8d7bd0000993e49bd83dcb8a1b3692c
BASE_00000321	baseline	k141_21865	1231	d3c344901baa8c318658b2d19f5bbbcd48599ae353801d4e932ea6ed6f2e3e16
BASE_00000322	baseline	k141_7488	2773	ff40643616b8c20ca32ea55141a20756e1027b69aa132fdc2147b684007f208d
BASE_00000323	baseline	k141_292	5652	3d6a4cb84f17c1d9813db860c564353f7cb564b5b878c9a94c1b839b2c6a647d
BASE_00000324	baseline	k141_21869	1405	0b16cbca75e89eef2498db0cc50b43f5ecbe1c4160932670e2b13eaca447e6eb
BASE_00000325	baseline	k141_21870	1390	042295c1f5531492b0d3248051fb04be46f7b22faab2fc037dc8fbca75db336f
BASE_00000326	baseline	k141_14629	2448	55235b67a99c1410caf8f2297f170e8b427bae72767f647d89935b25e9eff132
BASE_00000327	baseline	k141_14630	1113	078291fed83394d51f8afe53e720131a8ac8d2daee9d8d8cec82041133e3b2fa
BASE_00000328	baseline	k141_294	3937	7abb4f7d94bc9357f54e88f259e2e44e2205585b35e853698572f2b67305388f
BASE_00000329	baseline	k141_7494	3949	fee4e5b1469f9750897682094718e78759bffb2c6a761c584b379f12350f1881
BASE_00000330	baseline	k141_14631	1069	acec07ecfea088211386bfdd05eb63cc7c3287310f06ba097928b09486899e79
BASE_00000331	baseline	k141_21875	1304	701a9c5de4e13a8527a8b959dd2299385e9e51926e3ce4d4882331e0a14dd477
BASE_00000332	baseline	k141_295	1867	e4d25e3889ec5abeeb618bc3b758082eed9fdac42117d5377cbdf6246d1e8a3c
BASE_00000333	baseline	k141_21876	1433	928a3861437ccf412dbc1f90a618af831da7696d7b46e581f2de464dc59b65c8
BASE_00000334	baseline	k141_14633	1346	a4944fbbdd8d65631a4eed4d70fa1569398103bc380910c8d1dd1a9d393f5f05
BASE_00000335	baseline	k141_296	1172	1bef20580b7b090b3bdc0a2e2f51a2ab5bb01cba361d43da4616b08d44399734
BASE_00000336	baseline	k141_7501	1314	51179056252280ccd532a6a4656807fd1044afeecb1780e883327f07d5a4b5de
BASE_00000337	baseline	k141_300	1379	6d332e1e089204fcf8c245686ad212909cc3f51c3ba655f82d8d09b426419989
BASE_00000338	baseline	k141_21881	2252	c02b989788db6da931e30bbd0dafbac94fd67e643c1c0ee9e8a0e31c71636aac
BASE_00000339	baseline	k141_14636	4461	444296b4d5b22e9123553b9096e79d7a1d3a48cf57221a51eab90a6e3b55223f
BASE_00000340	baseline	k141_21885	1004	a39db09c3a024b5aead4f02b29b510164b744c023b9aec9cb3ca46f5f69e825c
BASE_00000341	baseline	k141_305	1169	6ea922d7c0b600f71dfc0f5836c642ab5bd1195e79332e673619b8e49c608941
BASE_00000342	baseline	k141_14639	2464	361282084853f4886b956a5c2915ed9f676b77b1a1a70cdd9005671e816ae030
BASE_00000343	baseline	k141_307	2352	f632c2cdd6b7b94bcafbd740a570c851d5b7d5ed2426a3b1d4c48c4b1c0df09b
BASE_00000344	baseline	k141_308	1352	c233e6f32cb2cc4f83bc0f8e3e744fde2c7df54bb5e89a88589d24ff55ae899e
BASE_00000345	baseline	k141_21893	2264	e959f6d5e5727ff88855b8cf98e89a11e293e694de3b4effbd14ab26fc915f67
BASE_00000346	baseline	k141_310	1009	647f97347fc761f437bd4c4c2e75c99d1ffcad420d35e7e625c86876ffaa08c0
BASE_00000347	baseline	k141_14644	1535	94461de4707fbeb115e62acad6b92c669812fd54e4c844aca839bb154b487912
BASE_00000348	baseline	k141_7506	8766	e8bc7130461e071c497448c03781e7018bdc92b073d9a45fcd8c896521ee1cdf
BASE_00000349	baseline	k141_311	1185	b5b54a834d0f21efc3d38ae4007f7e159a6679d33f8e43da5df43472ddf9be8f
BASE_00000350	baseline	k141_21895	1230	f593d232869bedfeae80d8bcad7e2550de8ed683b928bf399b4d9489000cf751
BASE_00000351	baseline	k141_312	1613	c2afe39cebc5fa14777781008f0b7b06d7cdc27a67de529e9409d76e0b603ad1
BASE_00000352	baseline	k141_21897	1260	d2844c8baa421e5a122c207896f57677f5ae760108e65a777d221c4bd2d08c55
BASE_00000353	baseline	k141_14648	1766	246bead95bb14538c4c327bbdc493c41609c463993229abad701c07be1b09d12
BASE_00000354	baseline	k141_14650	1255	34a4134d96c3f7c3302b98162d31ad0103376c32dfb148b33170455a299ac1c1
BASE_00000355	baseline	k141_7511	3250	93139183b43e1e294fcdfedbab4b1246f93aae4463e90cf0f111db4fb4336729
BASE_00000356	baseline	k141_315	3253	2c023ee70795a63ff93a4562e2bb0519c5ebf068812abe3f3d2c9af82dae3945
BASE_00000357	baseline	k141_7513	1754	811989c947bb76a4526b0927a8275423bc12032afb4a48e9db109dcd7bc7a8ae
BASE_00000358	baseline	k141_14655	1703	7bc06180e138505e629c89d174728ad9d8219f9291905d9f9ac554c5d2236139
BASE_00000359	baseline	k141_316	3440	6e1d6ed700e8b98902810393c8994724e4c515a1ca6bb784355362aa33abbde5
BASE_00000360	baseline	k141_7519	1240	8c38b6a4ba64a663efa12503c44b36e624626726caad6f7529b7c35cb047992b
BASE_00000361	baseline	k141_14658	2763	897583fdbe4a9d343b40164bb6ce36d1d6706a331c799998c0d4ab819e20d738
BASE_00000362	baseline	k141_21907	5562	fa555c1193826bf92b493c3012cb65cc70411585437cea22c9517ce1209b16ec
BASE_00000363	baseline	k141_7520	2110	a5faea5a998bd88c2f3eb46a33fc44fdfd763bb68d784b08b68c0120d0f2e7b9
BASE_00000364	baseline	k141_7521	1595	25c757540c79d1d3cb99f71d82b997ba2e5b4f5664cc74bb1d3cba810797b1f1
BASE_00000365	baseline	k141_7522	1359	26643ddeded3974e0a79a194ee6a503ae55bd661cfa1fcb250bc073832bd2a46
BASE_00000366	baseline	k141_21914	1059	b394f91c5053fc460605dc39b9f9fac0f9781f0cbb4b6fc87e1a684b8256fcff
BASE_00000367	baseline	k141_326	3491	943203e7fcbb768be156949869698ab9ebbaf86d2d339c2bc5379e60d4132ab1
BASE_00000368	baseline	k141_21917	1279	f03b1d5c7a8525883097fce5889ecf73d830440b52d57727e9ac9f2b7302503a
BASE_00000369	baseline	k141_328	1021	eacb611a49f4170ed1399f7bb28d3fb9a43b036b4eb4a1d0daed2f2f680120ec
BASE_00000370	baseline	k141_329	1019	1f4df103482b71b1d4c8361bdc98d6eae50c902e6938954bd4a0a05f1974c04c
BASE_00000371	baseline	k141_21919	1179	bb507181429c558fe28a4825fc73d9ebb57228e68410e94cbe1528fd540f5eda
BASE_00000372	baseline	k141_330	1890	195d0359efbb93123154e0006b82eeb5d8aae17e4a5df201d3ac08d48f5c954c
BASE_00000373	baseline	k141_14660	1100	f2866aa1882ddb72122d7ed9bd7b20ff976751fb6b38a0446d426a1b8aa62008
BASE_00000374	baseline	k141_7527	4389	47c997c15a7d5f4ac0bbebaa5e48e3bb2590db22f3b291a3f0e735653a03b921
BASE_00000375	baseline	k141_21920	4109	2741136275514f97b266c7c51b26466c05ffb07e8afa48fda8979689e4cf62bb
BASE_00000376	baseline	k141_14661	2272	c47f7ac3343e324bb7445d372c4e406b1160b83f9188327a633d08c4d7d25e4f
BASE_00000377	baseline	k141_21922	1875	1fc433ec307c78ae6bc44902ff4ba9389f062e5bcbbf709033aed5ee4f0da69c
BASE_00000378	baseline	k141_7531	1524	0edfc49ea4c23c0e833cd3415f10a4b7bd09cf569bbf1d1b43b553cc352d6810
BASE_00000379	baseline	k141_332	4695	66367509a981aedd22aa1e205bfb621236e270aef500dc92ab45aff555b9c022
BASE_00000380	baseline	k141_21923	1125	97968c24502d461db833d6e498b0c263fb3a8c715553a20ec946c12420ff9b20
BASE_00000381	baseline	k141_14664	1302	1ca03e70349738c55fa8dfefeac360e643918dfe424240389761269b4112d24f
BASE_00000382	baseline	k141_7533	1163	f151130a51925bd26269331a9bbebbb42f97072149850b11b51d0d7e4c372d72
BASE_00000383	baseline	k141_333	1424	41fed69af500ed832df1b14568446d73fee8b99830a652efacfd4e782943f2e8
BASE_00000384	baseline	k141_338	1570	93a9ecdeece92c9b0c2291b1b42bab34479c3b116833b1727c445d4e1471ef51
BASE_00000385	baseline	k141_339	1140	810e7b28e0d389014929b713b7afe41f5c9fa53f9251eda9a2d452267cc58786
BASE_00000386	baseline	k141_7540	4041	c963e6dd9a22193d8182544e0b3b8677d11a21b612b5ab0a4ae4afacd9818c04
BASE_00000387	baseline	k141_14668	1245	6837506414b78efdb19e336b302d002699c9947756cd640d34e1ecea5d423255
BASE_00000388	baseline	k141_344	1173	5cae4f9f06cefac79af24ef2cef2bbc2221dcc5ed643c81ec24f64c45ea18c64
BASE_00000389	baseline	k141_21924	8861	1b3b4cdd590a5de5a26b5a49630d83ca6a089479bb1b483f74aab1a286b5af60
BASE_00000390	baseline	k141_14671	1108	75ec7fe9c945ad42ba850ee66989e237ea0b62f5e848907f6654146f597a45f3
BASE_00000391	baseline	k141_7541	2717	2f65b30d030a02ce8425daca61a744ef114157df0301b7eab0e7c746507d6d73
BASE_00000392	baseline	k141_21925	2221	96a8f23e4637bcce99377085b3bd7e36edb50697b7f0f26b27743c28a3b04724
BASE_00000393	baseline	k141_345	2676	cababf207834365704331cbb82207b969ed26e454304b8adac706df425494db6
BASE_00000394	baseline	k141_7544	1045	d45e3e4cf8e39a78a95f2fc4d47f6a7a8cadf1cfd76e1cab6e7fc5615bd916e2
BASE_00000395	baseline	k141_14673	3662	b7c98c4bcb9b4f2451686089b8629b8147596d6f5f52aad5b03a23ffd11c3977
BASE_00000396	baseline	k141_346	2524	2098f9fb402658924821431d9abb9fe62c9566a047fc3231412db59b2fc3850d
BASE_00000397	baseline	k141_21931	1538	db9d93905b83b071343879e444a54234ac02ec8ef0cb697277f3017213db0727
BASE_00000398	baseline	k141_347	1044	0d098b4eb6858d9a8ddde08706546affffa7050f36333ebb0d96a39186fb6c33
BASE_00000399	baseline	k141_7545	3708	427b1e422dd93e3b0454db370738f1de1cf92894d2e4cfb22bcf2508da307683
BASE_00000400	baseline	k141_14677	2285	4c47eaa52d83aa70775b32ac84a1b755d97c4df98a36be39f9cb873d9c3ba6cb
BASE_00000401	baseline	k141_351	1195	c3db9c8cc447c18916f5ef2c96469202f423e043b90a505cc58c38c0b5d62114
BASE_00000402	baseline	k141_21933	2288	5b4d2efa95f84f3440ecbc72674a76ed86366c422480c035cf9dc987d3358fc0
BASE_00000403	baseline	k141_7548	2132	51a595b845fd2268c121add0313358a99095905eba86aa5adac791334f9e4988
BASE_00000404	baseline	k141_352	2231	3f9096f501456ce593c6283896a447f5a8e96d90d2fb60dc958d844245730b3b
BASE_00000405	baseline	k141_14679	2238	1da702df71976f7bb68b629e80cf252f7d4268840171c7948c64d3941bb57461
BASE_00000406	baseline	k141_7550	2699	8898f54fa9aa1eb5700c6044aa492e4f6a15cebe5a6edfd7ebb321a46db42895
BASE_00000407	baseline	k141_14682	1433	43f99130204338ba04a98e833ebe236a0f19f60a242cc0b4470fe30bc12fa67b
BASE_00000408	baseline	k141_21935	4103	b0534d186a215623c20180c0aa99639e08f3599fa033f0ba1c1d1ebead1c7f2f
BASE_00000409	baseline	k141_7552	1169	39f39bfa7d9d16607cc40d1e5dfde0b17904ef49da379fae6b549166b0c32937
BASE_00000410	baseline	k141_354	5544	1a08af90e1516198523ccde228b2ee6fd16c9b1ed0021aa42ba3729c367d3f71
BASE_00000411	baseline	k141_14686	1811	e721ac8b071a3327fd4923d7cc418a1a5a7f354764c05ce518519b0f367a8850
BASE_00000412	baseline	k141_21939	1515	9db494a9f89d231e57df172fd7464293ff388e150e2d017382a20f8fa89f63bb
BASE_00000413	baseline	k141_21940	1227	24ac350206e7b5d9e44ef796d6308a37d95331cb9468c775dbd77fbfab7287e2
BASE_00000414	baseline	k141_14689	1900	2b89d1fbded2b49ec00f7085d47fda9ffe55e1146f4c11b699c4d30892b16b9e
BASE_00000415	baseline	k141_7563	1552	117415ba749c7176ffbc688f22dc9e6c5958c87f032f1a55a57701a44414ddb3
BASE_00000416	baseline	k141_14690	1018	7f455c317f30f1df0df8e0494abb87cf0adcfb968876eb1b1b3c66becc5a055d
BASE_00000417	baseline	k141_21942	2636	5630a928694be10cd71502ecf54fdaebd69a3f1a1f0aeb057d1cc9d7c42d93c5
BASE_00000418	baseline	k141_7564	1477	835c3ee078d601f3232da0df208b6957767d39ee572e40c025f07180935776a6
BASE_00000419	baseline	k141_21945	1373	81c2fb402e61509cd99cb96c311698aaaf8b4e2e92357b0cb4891e6b42eea7be
BASE_00000420	baseline	k141_7568	1985	4f78fb37fdf5557d81c32cef1a6ba515c6980142d094d38fa7826a7a5789c09a
BASE_00000421	baseline	k141_356	7575	5df5acca14ac24ba3ef54c1536adff96aca6eb60994f9f5cc444e15135685239
BASE_00000422	baseline	k141_21950	1232	234b236e0a5ab103a5d6384c0a1b5c07ab34bdab7a1b81c016ef1fee372a1b2a
BASE_00000423	baseline	k141_357	2404	446c7d4d5345366488dffb02462b1c0898ddae2c61fd51aa7bbae288f453a351
BASE_00000424	baseline	k141_14703	2873	5c87855edc30eb291bcf7786bdb302174f48eb24b087ec817227a5a3fcea65ac
BASE_00000425	baseline	k141_358	1753	600d87b125a8dc3ff2aa58581f05b7f6bd32f1773162279d713ea6897d853b73
BASE_00000426	baseline	k141_21956	1170	9d78a7fb2ca12a3189dd48803d92e93ab552ac7973b0baec54dad1ac4826700b
BASE_00000427	baseline	k141_359	1472	5c7a63ac780a99e72ca0359e75001f8e23f1605baeae20af895f77150863c965
BASE_00000428	baseline	k141_21957	2051	4df7f6ecbace1f7e0a20322cd29069149273e1e2e0a1c418c23ccd42ac27d5e4
BASE_00000429	baseline	k141_7572	6861	cef14b34f05bc2363d93c06be10fcb357a5087f3590bb5b2d7e0c55044a35494
BASE_00000430	baseline	k141_14712	1185	7af12ddf11fe426c2107c3559bc05fb4106a03ecb3680baa0105428183b4d20c
BASE_00000431	baseline	k141_365	1299	93628d2459799ed59fac9b691b5b91cc27617d1dbb2c36310bbd761e75c92cdf
BASE_00000432	baseline	k141_21961	1035	7945a254c7398db13c31d125075f0d4a7e9415ca3ebb19ffe1248c31294b2cc1
